date,sku,qty_sold
2025-01-16,SKU045,12
2025-01-17,SKU045,14
2025-01-18,SKU045,16
2025-01-19,SKU045,12
2025-01-20,SKU045,17
2025-01-21,SKU045,11
2025-01-22,SKU045,11
2025-01-23,SKU045,12
2025-01-24,SKU045,18
2025-01-25,SKU045,19
2025-01-26,SKU045,9
2025-01-27,SKU045,15
2025-01-28,SKU045,17
2025-01-29,SKU045,20
2025-01-30,SKU045,17
2025-01-31,SKU045,22
2025-02-01,SKU045,16
2025-02-02,SKU045,13
2025-02-03,SKU045,14
2025-02-04,SKU045,18
2025-02-05,SKU045,13
2025-02-06,SKU045,12
2025-02-07,SKU045,16
2025-02-08,SKU045,16
2025-02-09,SKU045,11
2025-02-10,SKU045,11
2025-02-11,SKU045,11
2025-02-12,SKU045,12
2025-02-13,SKU045,17
2025-02-14,SKU045,15
2025-02-15,SKU045,16
2025-02-16,SKU045,12
2025-02-17,SKU045,18
2025-02-18,SKU045,13
2025-02-19,SKU045,10
2025-02-20,SKU045,15
2025-02-21,SKU045,17
2025-02-22,SKU045,10
2025-02-23,SKU045,12
2025-02-24,SKU045,18
2025-02-25,SKU045,17
2025-02-26,SKU045,15
2025-02-27,SKU045,20
2025-02-28,SKU045,14
2025-03-01,SKU045,13
2025-03-02,SKU045,13
2025-03-03,SKU045,19
2025-03-04,SKU045,13
2025-03-05,SKU045,15
2025-03-06,SKU045,17
2025-03-07,SKU045,12
2025-03-08,SKU045,18
2025-03-09,SKU045,9
2025-03-10,SKU045,12
2025-03-11,SKU045,13
2025-03-12,SKU045,10
2025-03-13,SKU045,18
2025-03-14,SKU045,16
2025-03-15,SKU045,15
2025-03-16,SKU045,7
2025-03-17,SKU045,10
2025-03-18,SKU045,18
2025-03-19,SKU045,14
2025-03-20,SKU045,14
2025-03-21,SKU045,14
2025-03-22,SKU045,10
2025-03-23,SKU045,9
2025-03-24,SKU045,19
2025-03-25,SKU045,12
2025-03-26,SKU045,12
2025-03-27,SKU045,16
2025-03-28,SKU045,13
2025-03-29,SKU045,15
2025-03-30,SKU045,9
2025-03-31,SKU045,18
2025-04-01,SKU045,17
2025-04-02,SKU045,18
2025-04-03,SKU045,16
2025-04-04,SKU045,14
2025-04-05,SKU045,15
2025-04-06,SKU045,10
2025-04-07,SKU045,17
2025-04-08,SKU045,11
2025-04-09,SKU045,16
2025-04-10,SKU045,16
2025-04-11,SKU045,18
2025-04-12,SKU045,16
2025-04-13,SKU045,9
2025-04-14,SKU045,16
2025-04-15,SKU045,11
2025-04-16,SKU045,15
2025-04-17,SKU045,18
2025-04-18,SKU045,14
2025-04-19,SKU045,12
2025-04-20,SKU045,10
2025-04-21,SKU045,13
2025-04-22,SKU045,15
2025-04-23,SKU045,15
2025-04-24,SKU045,19
2025-04-25,SKU045,15
2025-04-26,SKU045,17
2025-04-27,SKU045,12
2025-04-28,SKU045,20
2025-04-29,SKU045,18
2025-04-30,SKU045,15
2025-05-01,SKU045,19
2025-05-02,SKU045,14
2025-05-03,SKU045,16
2025-05-04,SKU045,12
2025-05-05,SKU045,11
2025-05-06,SKU045,17
2025-05-07,SKU045,16
2025-05-08,SKU045,12
2025-05-09,SKU045,12
2025-05-10,SKU045,17
2025-05-11,SKU045,12
2025-05-12,SKU045,19
2025-05-13,SKU045,15
2025-05-14,SKU045,18
2025-05-15,SKU045,16
2025-05-16,SKU045,11
2025-05-17,SKU045,11
2025-05-18,SKU045,8
2025-05-19,SKU045,15
2025-05-20,SKU045,12
2025-05-21,SKU045,14
2025-05-22,SKU045,14
2025-05-23,SKU045,12
2025-05-24,SKU045,17
2025-05-25,SKU045,8
2025-05-26,SKU045,11
2025-05-27,SKU045,16
2025-05-28,SKU045,15
2025-05-29,SKU045,12
2025-05-30,SKU045,22
2025-05-31,SKU045,14
2025-06-01,SKU045,12
2025-06-02,SKU045,12
2025-06-03,SKU045,11
2025-06-04,SKU045,18
2025-06-05,SKU045,18
2025-06-06,SKU045,16
2025-06-07,SKU045,15
2025-06-08,SKU045,8
2025-06-09,SKU045,11
2025-06-10,SKU045,10
2025-06-11,SKU045,11
2025-06-12,SKU045,12
2025-06-13,SKU045,11
2025-06-14,SKU045,10
2025-06-15,SKU045,7
2025-06-16,SKU045,14
2025-06-17,SKU045,14
2025-06-18,SKU045,13
2025-06-19,SKU045,10
2025-06-20,SKU045,10
2025-06-21,SKU045,17
2025-06-22,SKU045,10
2025-06-23,SKU045,18
2025-06-24,SKU045,18
2025-06-25,SKU045,16
2025-06-26,SKU045,16
2025-06-27,SKU045,11
2025-06-28,SKU045,18
2025-06-29,SKU045,14
2025-06-30,SKU045,14
2025-07-01,SKU045,13
2025-07-02,SKU045,11
2025-07-03,SKU045,10
2025-07-04,SKU045,16
2025-07-05,SKU045,18
2025-07-06,SKU045,9
2025-07-07,SKU045,13
2025-07-08,SKU045,12
2025-07-09,SKU045,18
2025-07-10,SKU045,15
2025-07-11,SKU045,17
2025-07-12,SKU045,17
2025-07-13,SKU045,8
2025-07-14,SKU045,17
2025-07-15,SKU045,17
2025-07-16,SKU045,15
2025-07-17,SKU045,11
2025-07-18,SKU045,13
2025-07-19,SKU045,13
2025-07-20,SKU045,13
2025-07-21,SKU045,13
2025-07-22,SKU045,16
2025-07-23,SKU045,11
2025-07-24,SKU045,10
2025-07-25,SKU045,16
2025-07-26,SKU045,19
2025-07-27,SKU045,10
2025-07-28,SKU045,17
2025-07-29,SKU045,22
2025-07-30,SKU045,12
2025-07-31,SKU045,21
2025-08-01,SKU045,12
2025-08-02,SKU045,13
2025-08-03,SKU045,11
2025-08-04,SKU045,13
2025-08-05,SKU045,17
2025-08-06,SKU045,13
2025-08-07,SKU045,18
2025-08-08,SKU045,10
2025-08-09,SKU045,14
2025-08-10,SKU045,12
2025-08-11,SKU045,13
2025-08-12,SKU045,12
2025-08-13,SKU045,11
2025-08-14,SKU045,18
2025-08-15,SKU045,13
2025-08-16,SKU045,13
2025-08-17,SKU045,12
2025-08-18,SKU045,16
2025-08-19,SKU045,16
2025-08-20,SKU045,18
2025-08-21,SKU045,18
2025-08-22,SKU045,19
2025-08-23,SKU045,10
2025-08-24,SKU045,10
2025-08-25,SKU045,13
2025-08-26,SKU045,13
2025-08-27,SKU045,17
2025-08-28,SKU045,18
2025-08-29,SKU045,15
2025-08-30,SKU045,19
2025-08-31,SKU045,9
2025-09-01,SKU045,15
2025-09-02,SKU045,13
2025-09-03,SKU045,15
2025-09-04,SKU045,12
2025-09-05,SKU045,14
2025-09-06,SKU045,12
2025-09-07,SKU045,10
2025-09-08,SKU045,13
2025-09-09,SKU045,16
2025-09-10,SKU045,15
2025-09-11,SKU045,13
2025-09-12,SKU045,13
2025-09-13,SKU045,14
2025-09-14,SKU045,7
2025-09-15,SKU045,12
2025-09-16,SKU045,14
2025-09-17,SKU045,15
2025-09-18,SKU045,18
2025-09-19,SKU045,15
2025-09-20,SKU045,14
2025-09-21,SKU045,13
2025-09-22,SKU045,16
2025-09-23,SKU045,14
2025-09-24,SKU045,15
2025-09-25,SKU045,13
2025-09-26,SKU045,13
2025-09-27,SKU045,15
2025-09-28,SKU045,10
2025-09-29,SKU045,17
2025-09-30,SKU045,13
2025-10-01,SKU045,14
2025-10-02,SKU045,13
2025-10-03,SKU045,16
2025-10-04,SKU045,12
2025-10-05,SKU045,7
2025-10-06,SKU045,11
2025-10-07,SKU045,14
2025-10-08,SKU045,16
2025-10-09,SKU045,19
2025-10-10,SKU045,14
2025-10-11,SKU045,18
2025-10-12,SKU045,10
2025-10-13,SKU045,15
2025-10-14,SKU045,18
2025-10-15,SKU045,13
2025-10-16,SKU045,13
2025-10-17,SKU045,11
2025-10-18,SKU045,17
2025-10-19,SKU045,11
2025-10-20,SKU045,19
2025-10-21,SKU045,15
2025-10-22,SKU045,18
2025-10-23,SKU045,18
2025-10-24,SKU045,17
2025-10-25,SKU045,13
2025-10-26,SKU045,10
2025-10-27,SKU045,18
2025-10-28,SKU045,11
2025-10-29,SKU045,17
2025-10-30,SKU045,15
2025-10-31,SKU045,13
2025-11-01,SKU045,17
2025-11-02,SKU045,10
2025-11-03,SKU045,13
2025-11-04,SKU045,12
2025-11-05,SKU045,11
2025-11-06,SKU045,15
2025-11-07,SKU045,17
2025-11-08,SKU045,16
2025-11-09,SKU045,8
2025-11-10,SKU045,11
2025-11-11,SKU045,16
2025-11-12,SKU045,13
2025-11-13,SKU045,11
2025-11-14,SKU045,12
2025-11-15,SKU045,11
2025-11-16,SKU045,11
2025-11-17,SKU045,14
2025-11-18,SKU045,14
2025-11-19,SKU045,11
2025-11-20,SKU045,10
2025-11-21,SKU045,16
2025-11-22,SKU045,19
2025-11-23,SKU045,12
2025-11-24,SKU045,16
2025-11-25,SKU045,13
2025-11-26,SKU045,18
2025-11-27,SKU045,11
2025-11-28,SKU045,18
2025-11-29,SKU045,19
2025-11-30,SKU045,11
2025-12-01,SKU045,17
2025-12-02,SKU045,10
2025-12-03,SKU045,14
2025-12-04,SKU045,14
2025-12-05,SKU045,10
2025-12-06,SKU045,15
2025-12-07,SKU045,8
2025-12-08,SKU045,18
2025-12-09,SKU045,14
2025-12-10,SKU045,10
2025-12-11,SKU045,15
2025-12-12,SKU045,18
2025-12-13,SKU045,10
2025-12-14,SKU045,11
2025-12-15,SKU045,12
2025-12-16,SKU045,16
2025-12-17,SKU045,13
2025-12-18,SKU045,12
2025-12-19,SKU045,10
2025-12-20,SKU045,11
2025-12-21,SKU045,12
2025-12-22,SKU045,12
2025-12-23,SKU045,18
2025-12-24,SKU045,19
2025-12-25,SKU045,14
2025-12-26,SKU045,18
2025-12-27,SKU045,15
2025-12-28,SKU045,12
2025-12-29,SKU045,21
2025-12-30,SKU045,15
2025-12-31,SKU045,13
2025-01-01,SKU046,13
2025-01-02,SKU046,15
2025-01-03,SKU046,12
2025-01-04,SKU046,9
2025-01-05,SKU046,7
2025-01-06,SKU046,11
2025-01-07,SKU046,9
2025-01-08,SKU046,15
2025-01-09,SKU046,9
2025-01-10,SKU046,15
2025-01-11,SKU046,12
2025-01-12,SKU046,10
2025-01-13,SKU046,14
2025-01-14,SKU046,8
2025-01-15,SKU046,9
2025-01-16,SKU046,14
2025-01-17,SKU046,15
2025-01-18,SKU046,13
2025-01-19,SKU046,9
2025-01-20,SKU046,9
2025-01-21,SKU046,9
2025-01-22,SKU046,11
2025-01-23,SKU046,8
2025-01-24,SKU046,9
2025-01-25,SKU046,12
2025-01-26,SKU046,10
2025-01-27,SKU046,15
2025-01-28,SKU046,13
2025-01-29,SKU046,13
2025-01-30,SKU046,14
2025-01-31,SKU046,16
2025-02-01,SKU046,8
2025-02-02,SKU046,7
2025-02-03,SKU046,15
2025-02-04,SKU046,14
2025-02-05,SKU046,11
2025-02-06,SKU046,14
2025-02-07,SKU046,9
2025-02-08,SKU046,8
2025-02-09,SKU046,8
2025-02-10,SKU046,14
2025-02-11,SKU046,12
2025-02-12,SKU046,13
2025-02-13,SKU046,8
2025-02-14,SKU046,12
2025-02-15,SKU046,15
2025-02-16,SKU046,10
2025-02-17,SKU046,13
2025-02-18,SKU046,15
2025-02-19,SKU046,12
2025-02-20,SKU046,10
2025-02-21,SKU046,13
2025-02-22,SKU046,13
2025-02-23,SKU046,7
2025-02-24,SKU046,13
2025-02-25,SKU046,14
2025-02-26,SKU046,14
2025-02-27,SKU046,13
2025-02-28,SKU046,15
2025-03-01,SKU046,10
2025-03-02,SKU046,10
2025-03-03,SKU046,11
2025-03-04,SKU046,12
2025-03-05,SKU046,10
2025-03-06,SKU046,12
2025-03-07,SKU046,9
2025-03-08,SKU046,14
2025-03-09,SKU046,6
2025-03-10,SKU046,13
2025-03-11,SKU046,13
2025-03-12,SKU046,15
2025-03-13,SKU046,15
2025-03-14,SKU046,10
2025-03-15,SKU046,10
2025-03-16,SKU046,8
2025-03-17,SKU046,10
2025-03-18,SKU046,14
2025-03-19,SKU046,14
2025-03-20,SKU046,8
2025-03-21,SKU046,11
2025-03-22,SKU046,9
2025-03-23,SKU046,10
2025-03-24,SKU046,13
2025-03-25,SKU046,11
2025-03-26,SKU046,13
2025-03-27,SKU046,9
2025-03-28,SKU046,15
2025-03-29,SKU046,12
2025-03-30,SKU046,12
2025-03-31,SKU046,17
2025-04-01,SKU046,11
2025-04-02,SKU046,10
2025-04-03,SKU046,14
2025-04-04,SKU046,14
2025-04-05,SKU046,11
2025-04-06,SKU046,10
2025-04-07,SKU046,11
2025-04-08,SKU046,9
2025-04-09,SKU046,14
2025-04-10,SKU046,15
2025-04-11,SKU046,11
2025-04-12,SKU046,14
2025-04-13,SKU046,8
2025-04-14,SKU046,12
2025-04-15,SKU046,10
2025-04-16,SKU046,13
2025-04-17,SKU046,10
2025-04-18,SKU046,10
2025-04-19,SKU046,12
2025-04-20,SKU046,7
2025-04-21,SKU046,10
2025-04-22,SKU046,9
2025-04-23,SKU046,14
2025-04-24,SKU046,11
2025-04-25,SKU046,15
2025-04-26,SKU046,15
2025-04-27,SKU046,11
2025-04-28,SKU046,12
2025-04-29,SKU046,18
2025-04-30,SKU046,15
2025-05-01,SKU046,11
2025-05-02,SKU046,8
2025-05-03,SKU046,14
2025-05-04,SKU046,10
2025-05-05,SKU046,13
2025-05-06,SKU046,11
2025-05-07,SKU046,11
2025-05-08,SKU046,11
2025-05-09,SKU046,9
2025-05-10,SKU046,15
2025-05-11,SKU046,6
2025-05-12,SKU046,12
2025-05-13,SKU046,13
2025-05-14,SKU046,8
2025-05-15,SKU046,8
2025-05-16,SKU046,15
2025-05-17,SKU046,15
2025-05-18,SKU046,7
2025-05-19,SKU046,8
2025-05-20,SKU046,13
2025-05-21,SKU046,10
2025-05-22,SKU046,8
2025-05-23,SKU046,15
2025-05-24,SKU046,9
2025-05-25,SKU046,7
2025-05-26,SKU046,15
2025-05-27,SKU046,15
2025-05-28,SKU046,12
2025-05-29,SKU046,14
2025-05-30,SKU046,13
2025-05-31,SKU046,15
2025-06-01,SKU046,9
2025-06-02,SKU046,9
2025-06-03,SKU046,14
2025-06-04,SKU046,13
2025-06-05,SKU046,11
2025-06-06,SKU046,11
2025-06-07,SKU046,13
2025-06-08,SKU046,6
2025-06-09,SKU046,13
2025-06-10,SKU046,11
2025-06-11,SKU046,13
2025-06-12,SKU046,15
2025-06-13,SKU046,10
2025-06-14,SKU046,15
2025-06-15,SKU046,7
2025-06-16,SKU046,15
2025-06-17,SKU046,13
2025-06-18,SKU046,15
2025-06-19,SKU046,15
2025-06-20,SKU046,13
2025-06-21,SKU046,9
2025-06-22,SKU046,10
2025-06-23,SKU046,14
2025-06-24,SKU046,15
2025-06-25,SKU046,11
2025-06-26,SKU046,15
2025-06-27,SKU046,8
2025-06-28,SKU046,17
2025-06-29,SKU046,11
2025-06-30,SKU046,16
2025-07-01,SKU046,8
2025-07-02,SKU046,10
2025-07-03,SKU046,11
2025-07-04,SKU046,14
2025-07-05,SKU046,15
2025-07-06,SKU046,10
2025-07-07,SKU046,11
2025-07-08,SKU046,14
2025-07-09,SKU046,13
2025-07-10,SKU046,12
2025-07-11,SKU046,11
2025-07-12,SKU046,15
2025-07-13,SKU046,7
2025-07-14,SKU046,11
2025-07-15,SKU046,8
2025-07-16,SKU046,14
2025-07-17,SKU046,9
2025-07-18,SKU046,11
2025-07-19,SKU046,10
2025-07-20,SKU046,6
2025-07-21,SKU046,12
2025-07-22,SKU046,8
2025-07-23,SKU046,11
2025-07-24,SKU046,14
2025-07-25,SKU046,13
2025-07-26,SKU046,13
2025-07-27,SKU046,10
2025-07-28,SKU046,13
2025-07-29,SKU046,17
2025-07-30,SKU046,10
2025-07-31,SKU046,19
2025-08-01,SKU046,10
2025-08-02,SKU046,13
2025-08-03,SKU046,7
2025-08-04,SKU046,10
2025-08-05,SKU046,13
2025-08-06,SKU046,10
2025-08-07,SKU046,15
2025-08-08,SKU046,9
2025-08-09,SKU046,10
2025-08-10,SKU046,6
2025-08-11,SKU046,8
2025-08-12,SKU046,10
2025-08-13,SKU046,8
2025-08-14,SKU046,13
2025-08-15,SKU046,15
2025-08-16,SKU046,10
2025-08-17,SKU046,6
2025-08-18,SKU046,10
2025-08-19,SKU046,13
2025-08-20,SKU046,9
2025-08-21,SKU046,10
2025-08-22,SKU046,13
2025-08-23,SKU046,15
2025-08-24,SKU046,9
2025-08-25,SKU046,9
2025-08-26,SKU046,12
2025-08-27,SKU046,11
2025-08-28,SKU046,14
2025-08-29,SKU046,18
2025-08-30,SKU046,16
2025-08-31,SKU046,9
2025-09-01,SKU046,8
2025-09-02,SKU046,11
2025-09-03,SKU046,8
2025-09-04,SKU046,11
2025-09-05,SKU046,12
2025-09-06,SKU046,15
2025-09-07,SKU046,6
2025-09-08,SKU046,8
2025-09-09,SKU046,12
2025-09-10,SKU046,15
2025-09-11,SKU046,15
2025-09-12,SKU046,12
2025-09-13,SKU046,9
2025-09-14,SKU046,8
2025-09-15,SKU046,11
2025-09-16,SKU046,10
2025-09-17,SKU046,14
2025-09-18,SKU046,15
2025-09-19,SKU046,15
2025-09-20,SKU046,12
2025-09-21,SKU046,9
2025-09-22,SKU046,9
2025-09-23,SKU046,15
2025-09-24,SKU046,10
2025-09-25,SKU046,10
2025-09-26,SKU046,14
2025-09-27,SKU046,10
2025-09-28,SKU046,11
2025-09-29,SKU046,19
2025-09-30,SKU046,17
2025-10-01,SKU046,8
2025-10-02,SKU046,11
2025-10-03,SKU046,11
2025-10-04,SKU046,14
2025-10-05,SKU046,10
2025-10-06,SKU046,11
2025-10-07,SKU046,8
2025-10-08,SKU046,9
2025-10-09,SKU046,11
2025-10-10,SKU046,8
2025-10-11,SKU046,12
2025-10-12,SKU046,11
2025-10-13,SKU046,10
2025-10-14,SKU046,9
2025-10-15,SKU046,11
2025-10-16,SKU046,10
2025-10-17,SKU046,11
2025-10-18,SKU046,10
2025-10-19,SKU046,9
2025-10-20,SKU046,13
2025-10-21,SKU046,13
2025-10-22,SKU046,12
2025-10-23,SKU046,14
2025-10-24,SKU046,10
2025-10-25,SKU046,10
2025-10-26,SKU046,7
2025-10-27,SKU046,9
2025-10-28,SKU046,8
2025-10-29,SKU046,17
2025-10-30,SKU046,15
2025-10-31,SKU046,16
2025-11-01,SKU046,15
2025-11-02,SKU046,10
2025-11-03,SKU046,8
2025-11-04,SKU046,10
2025-11-05,SKU046,13
2025-11-06,SKU046,15
2025-11-07,SKU046,12
2025-11-08,SKU046,11
2025-11-09,SKU046,7
2025-11-10,SKU046,8
2025-11-11,SKU046,15
2025-11-12,SKU046,9
2025-11-13,SKU046,11
2025-11-14,SKU046,11
2025-11-15,SKU046,14
2025-11-16,SKU046,9
2025-11-17,SKU046,8
2025-11-18,SKU046,15
2025-11-19,SKU046,11
2025-11-20,SKU046,15
2025-11-21,SKU046,15
2025-11-22,SKU046,11
2025-11-23,SKU046,10
2025-11-24,SKU046,12
2025-11-25,SKU046,14
2025-11-26,SKU046,12
2025-11-27,SKU046,10
2025-11-28,SKU046,15
2025-11-29,SKU046,11
2025-11-30,SKU046,8
2025-12-01,SKU046,14
2025-12-02,SKU046,14
2025-12-03,SKU046,10
2025-12-04,SKU046,11
2025-12-05,SKU046,10
2025-12-06,SKU046,14
2025-12-07,SKU046,8
2025-12-08,SKU046,14
2025-12-09,SKU046,9
2025-12-10,SKU046,8
2025-12-11,SKU046,13
2025-12-12,SKU046,11
2025-12-13,SKU046,11
2025-12-14,SKU046,6
2025-12-15,SKU046,10
2025-12-16,SKU046,15
2025-12-17,SKU046,15
2025-12-18,SKU046,13
2025-12-19,SKU046,9
2025-12-20,SKU046,15
2025-12-21,SKU046,6
2025-12-22,SKU046,14
2025-12-23,SKU046,14
2025-12-24,SKU046,10
2025-12-25,SKU046,14
2025-12-26,SKU046,8
2025-12-27,SKU046,9
2025-12-28,SKU046,9
2025-12-29,SKU046,11
2025-12-30,SKU046,16
2025-12-31,SKU046,15
2025-01-01,SKU047,11
2025-01-02,SKU047,18
2025-01-03,SKU047,15
2025-01-04,SKU047,11
2025-01-05,SKU047,10
2025-01-06,SKU047,14
2025-01-07,SKU047,10
2025-01-08,SKU047,13
2025-01-09,SKU047,11
2025-01-10,SKU047,11
2025-01-11,SKU047,11
2025-01-12,SKU047,10
2025-01-13,SKU047,15
2025-01-14,SKU047,13
2025-01-15,SKU047,15
2025-01-16,SKU047,16
2025-01-17,SKU047,18
2025-01-18,SKU047,15
2025-01-19,SKU047,10
2025-01-20,SKU047,19
2025-01-21,SKU047,11
2025-01-22,SKU047,16
2025-01-23,SKU047,13
2025-01-24,SKU047,15
2025-01-25,SKU047,16
2025-01-26,SKU047,12
2025-01-27,SKU047,17
2025-01-28,SKU047,18
2025-01-29,SKU047,17
2025-01-30,SKU047,20
2025-01-31,SKU047,20
2025-02-01,SKU047,18
2025-02-02,SKU047,7
2025-02-03,SKU047,19
2025-02-04,SKU047,15
2025-02-05,SKU047,11
2025-02-06,SKU047,18
2025-02-07,SKU047,14
2025-02-08,SKU047,11
2025-02-09,SKU047,10
2025-02-10,SKU047,13
2025-02-11,SKU047,18
2025-02-12,SKU047,18
2025-02-13,SKU047,16
2025-02-14,SKU047,19
2025-02-15,SKU047,11
2025-02-16,SKU047,11
2025-02-17,SKU047,14
2025-02-18,SKU047,10
2025-02-19,SKU047,12
2025-02-20,SKU047,12
2025-02-21,SKU047,13
2025-02-22,SKU047,11
2025-02-23,SKU047,13
2025-02-24,SKU047,19
2025-02-25,SKU047,11
2025-02-26,SKU047,22
2025-02-27,SKU047,13
2025-02-28,SKU047,13
2025-03-01,SKU047,12
2025-03-02,SKU047,13
2025-03-03,SKU047,16
2025-03-04,SKU047,16
2025-03-05,SKU047,18
2025-03-06,SKU047,18
2025-03-07,SKU047,17
2025-03-08,SKU047,11
2025-03-09,SKU047,13
2025-03-10,SKU047,18
2025-03-11,SKU047,15
2025-03-12,SKU047,16
2025-03-13,SKU047,16
2025-03-14,SKU047,16
2025-03-15,SKU047,17
2025-03-16,SKU047,11
2025-03-17,SKU047,11
2025-03-18,SKU047,16
2025-03-19,SKU047,19
2025-03-20,SKU047,12
2025-03-21,SKU047,16
2025-03-22,SKU047,11
2025-03-23,SKU047,12
2025-03-24,SKU047,11
2025-03-25,SKU047,14
2025-03-26,SKU047,13
2025-03-27,SKU047,18
2025-03-28,SKU047,16
2025-03-29,SKU047,13
2025-03-30,SKU047,11
2025-03-31,SKU047,14
2025-04-01,SKU047,18
2025-04-02,SKU047,17
2025-04-03,SKU047,14
2025-04-04,SKU047,14
2025-04-05,SKU047,18
2025-04-06,SKU047,9
2025-04-07,SKU047,13
2025-04-08,SKU047,10
2025-04-09,SKU047,19
2025-04-10,SKU047,10
2025-04-11,SKU047,16
2025-04-12,SKU047,15
2025-04-13,SKU047,13
2025-04-14,SKU047,14
2025-04-15,SKU047,14
2025-04-16,SKU047,13
2025-04-17,SKU047,15
2025-04-18,SKU047,15
2025-04-19,SKU047,12
2025-04-20,SKU047,12
2025-04-21,SKU047,16
2025-04-22,SKU047,16
2025-04-23,SKU047,19
2025-04-24,SKU047,11
2025-04-25,SKU047,16
2025-04-26,SKU047,17
2025-04-27,SKU047,13
2025-04-28,SKU047,13
2025-04-29,SKU047,15
2025-04-30,SKU047,21
2025-05-01,SKU047,10
2025-05-02,SKU047,18
2025-05-03,SKU047,15
2025-05-04,SKU047,13
2025-05-05,SKU047,12
2025-05-06,SKU047,18
2025-05-07,SKU047,10
2025-05-08,SKU047,12
2025-05-09,SKU047,19
2025-05-10,SKU047,15
2025-05-11,SKU047,9
2025-05-12,SKU047,15
2025-05-13,SKU047,13
2025-05-14,SKU047,11
2025-05-15,SKU047,11
2025-05-16,SKU047,18
2025-05-17,SKU047,18
2025-05-18,SKU047,9
2025-05-19,SKU047,10
2025-05-20,SKU047,10
2025-05-21,SKU047,14
2025-05-22,SKU047,18
2025-05-23,SKU047,19
2025-05-24,SKU047,14
2025-05-25,SKU047,13
2025-05-26,SKU047,13
2025-05-27,SKU047,18
2025-05-28,SKU047,18
2025-05-29,SKU047,12
2025-05-30,SKU047,15
2025-05-31,SKU047,16
2025-06-01,SKU047,8
2025-06-02,SKU047,15
2025-06-03,SKU047,17
2025-06-04,SKU047,13
2025-06-05,SKU047,10
2025-06-06,SKU047,15
2025-06-07,SKU047,17
2025-06-08,SKU047,12
2025-06-09,SKU047,13
2025-06-10,SKU047,10
2025-06-11,SKU047,19
2025-06-12,SKU047,13
2025-06-13,SKU047,12
2025-06-14,SKU047,13
2025-06-15,SKU047,12
2025-06-16,SKU047,16
2025-06-17,SKU047,15
2025-06-18,SKU047,13
2025-06-19,SKU047,13
2025-06-20,SKU047,15
2025-06-21,SKU047,11
2025-06-22,SKU047,8
2025-06-23,SKU047,18
2025-06-24,SKU047,13
2025-06-25,SKU047,14
2025-06-26,SKU047,17
2025-06-27,SKU047,11
2025-06-28,SKU047,22
2025-06-29,SKU047,10
2025-06-30,SKU047,20
2025-07-01,SKU047,16
2025-07-02,SKU047,18
2025-07-03,SKU047,17
2025-07-04,SKU047,18
2025-07-05,SKU047,15
2025-07-06,SKU047,9
2025-07-07,SKU047,16
2025-07-08,SKU047,11
2025-07-09,SKU047,15
2025-07-10,SKU047,15
2025-07-11,SKU047,18
2025-07-12,SKU047,10
2025-07-13,SKU047,11
2025-07-14,SKU047,18
2025-07-15,SKU047,15
2025-07-16,SKU047,16
2025-07-17,SKU047,11
2025-07-18,SKU047,16
2025-07-19,SKU047,14
2025-07-20,SKU047,11
2025-07-21,SKU047,16
2025-07-22,SKU047,18
2025-07-23,SKU047,16
2025-07-24,SKU047,16
2025-07-25,SKU047,15
2025-07-26,SKU047,13
2025-07-27,SKU047,8
2025-07-28,SKU047,15
2025-07-29,SKU047,21
2025-07-30,SKU047,22
2025-07-31,SKU047,20
2025-08-01,SKU047,19
2025-08-02,SKU047,12
2025-08-03,SKU047,10
2025-08-04,SKU047,18
2025-08-05,SKU047,18
2025-08-06,SKU047,16
2025-08-07,SKU047,13
2025-08-08,SKU047,12
2025-08-09,SKU047,12
2025-08-10,SKU047,13
2025-08-11,SKU047,18
2025-08-12,SKU047,10
2025-08-13,SKU047,16
2025-08-14,SKU047,11
2025-08-15,SKU047,16
2025-08-16,SKU047,13
2025-08-17,SKU047,11
2025-08-18,SKU047,14
2025-08-19,SKU047,10
2025-08-20,SKU047,19
2025-08-21,SKU047,12
2025-08-22,SKU047,18
2025-08-23,SKU047,17
2025-08-24,SKU047,9
2025-08-25,SKU047,16
2025-08-26,SKU047,16
2025-08-27,SKU047,14
2025-08-28,SKU047,17
2025-08-29,SKU047,16
2025-08-30,SKU047,20
2025-08-31,SKU047,14
2025-09-01,SKU047,19
2025-09-02,SKU047,16
2025-09-03,SKU047,18
2025-09-04,SKU047,18
2025-09-05,SKU047,13
2025-09-06,SKU047,12
2025-09-07,SKU047,13
2025-09-08,SKU047,14
2025-09-09,SKU047,15
2025-09-10,SKU047,19
2025-09-11,SKU047,12
2025-09-12,SKU047,13
2025-09-13,SKU047,16
2025-09-14,SKU047,12
2025-09-15,SKU047,13
2025-09-16,SKU047,17
2025-09-17,SKU047,14
2025-09-18,SKU047,18
2025-09-19,SKU047,11
2025-09-20,SKU047,12
2025-09-21,SKU047,9
2025-09-22,SKU047,10
2025-09-23,SKU047,16
2025-09-24,SKU047,10
2025-09-25,SKU047,13
2025-09-26,SKU047,17
2025-09-27,SKU047,15
2025-09-28,SKU047,15
2025-09-29,SKU047,17
2025-09-30,SKU047,21
2025-10-01,SKU047,12
2025-10-02,SKU047,14
2025-10-03,SKU047,11
2025-10-04,SKU047,17
2025-10-05,SKU047,9
2025-10-06,SKU047,13
2025-10-07,SKU047,13
2025-10-08,SKU047,14
2025-10-09,SKU047,11
2025-10-10,SKU047,18
2025-10-11,SKU047,10
